TransactionID,Timestamp,TransactionAmount,CardType,Issuer,CardLimit,MerchantCountry,MerchantState,MerchantCity,UserAge,UserAccountTenure,UserIncome,AvgTransactionAmount,TransactionCountLastWeek,IsOnlineTransaction,IsHighRiskCountry,IsWeekendTransaction,TransactionHour,IsRepeatedTransaction,Class
563,146123,84.65568905965037,Credit,BankB,11398.418186227498,UK,State1,CityC,60,20,93168.22330802058,97.57887452009926,2,1,1,0,19,0,0
564,27175,4692.452326936807,Debit,BankB,8760.74108861553,FR,State2,CityA,76,10,64232.06605557788,186.5542691564364,0,1,0,1,8,1,0
565,19335,2021.2717897681448,Credit,BankB,15713.006956461195,US,State1,CityB,35,20,70557.94153216918,154.63556803016445,5,1,0,0,13,0,0
566,132609,881.3424722780148,Credit,BankA,18683.42178362447,IN,State1,CityA,70,6,72257.46827102639,24.11746242291572,3,1,0,0,2,1,0
567,101472,4559.170608377457,Debit,BankB,2641.828990258497,FR,State1,CityC,48,2,40677.47662040605,119.87640316352042,1,0,0,0,2,1,0
568,136759,1795.1096315564246,Credit,BankB,16204.804743464489,FR,State1,CityB,52,22,49225.71109791896,68.96894561790705,6,0,0,1,21,0,0
569,16352,2316.2635724715765,Debit,BankB,3444.7516771122573,IN,State3,CityA,21,29,30875.288839190773,106.61276746973681,6,1,0,0,15,0,0
570,116583,3493.0963307329416,Credit,BankA,2525.2664817425475,FR,State2,CityB,26,7,93989.70733230952,151.16411791049066,7,1,1,1,5,0,0
571,40571,4097.0959409836905,Credit,BankB,19160.797601720446,FR,State3,CityA,62,17,77907.95509564417,104.2728536445435,6,1,1,0,7,0,0
572,172216,500.89774195525223,Debit,BankB,10296.657848334205,US,State3,CityA,32,8,23708.501306611804,23.494156619558574,0,1,0,1,12,1,0
573,99760,4493.370533479972,Credit,BankA,3899.4625291764833,US,State3,CityB,59,13,63950.99600783333,110.69629853583992,2,0,1,1,21,0,0
574,99798,4662.699265220505,Credit,BankB,11829.185151124702,US,State3,CityB,76,22,47445.89877903675,14.584636646427303,0,0,1,1,7,1,0
575,9479,1296.356040623331,Credit,BankC,6001.505636621508,UK,State3,CityB,38,25,85223.03016491272,76.19777789838884,1,1,1,1,7,1,0
576,26814,2486.9447258303703,Debit,BankB,9821.871319351889,IN,State2,CityC,49,29,47504.00702668102,100.82579935545203,0,1,1,1,6,0,1
577,10065,4289.378092308805,Debit,BankB,12868.532283718296,US,State3,CityB,26,4,71532.0099680716,132.48797704155925,8,0,1,1,4,1,0
578,25820,2436.746785860271,Credit,BankA,17516.1267485299,FR,State3,CityA,65,11,33259.22667652581,106.17928964811925,6,1,1,0,19,0,0
579,141510,2409.8780373440572,Debit,BankA,1058.546567116858,UK,State3,CityB,49,2,64700.4391719247,38.86989400396208,8,1,1,1,0,0,0
580,22871,3092.619764014488,Debit,BankA,5068.672557403026,IN,State1,CityC,33,25,43510.85860428394,187.12133715259796,7,1,0,0,12,0,0
581,49325,3837.1988890910584,Debit,BankA,2829.1403154568115,US,State3,CityC,62,8,33191.07378900102,133.55693782271698,9,1,1,0,21,0,1
582,19661,3328.0902728046613,Credit,BankC,2844.8563296221873,US,State2,CityB,22,18,69540.73175491649,70.22387917373243,1,0,1,1,7,1,0
583,54850,3132.836943865609,Debit,BankB,18969.77084965819,IN,State2,CityA,59,8,71091.29600123006,193.52854207489787,0,1,0,0,10,0,0
584,1396,1858.3629550008384,Credit,BankB,18785.575755785994,US,State2,CityC,48,11,98668.30249070293,177.68974573070804,4,0,0,0,19,1,0
585,173,3150.3722274097336,Debit,BankC,15236.85351432343,IN,State1,CityA,42,24,73528.48477288926,37.26311684885115,6,0,0,0,6,1,0
586,120909,516.3733325377762,Credit,BankA,13218.197805617394,IN,State2,CityC,73,5,61256.795082170254,134.53152807024708,1,1,1,1,18,0,0
587,15913,2047.796488668193,Credit,BankB,17111.438480796358,FR,State1,CityC,18,7,93009.66744677997,116.41319589644422,3,1,0,0,20,0,0
588,76616,941.764530444574,Credit,BankC,2109.766023720784,IN,State2,CityA,78,23,86262.46549507647,46.633695348376904,6,1,0,0,6,1,0
589,121433,2687.843833068483,Credit,BankB,3270.23006892334,DE,State1,CityA,20,4,63899.702275214295,54.3602766929155,8,1,0,0,15,1,0
590,84998,1310.2333183360247,Debit,BankC,7025.145542630346,US,State2,CityC,38,22,60907.926219264584,117.11701697468426,5,0,0,1,11,0,0
591,62726,2529.6790498005403,Debit,BankC,16817.355218033757,FR,State3,CityA,45,10,95357.53485727015,71.04477402345563,6,1,1,1,10,1,0
592,100003,3886.627385699182,Debit,BankB,9972.418312563694,UK,State2,CityB,20,6,69370.16351671447,168.61797190807948,7,1,1,0,8,0,0
593,80499,2169.9691328595186,Debit,BankA,10567.920505314747,DE,State2,CityB,59,13,77102.33353356055,28.570454708192088,7,0,1,0,6,1,0
594,55820,1093.6511277173663,Debit,BankA,5356.043163422344,IN,State2,CityC,49,16,26934.32337177625,183.66584690840136,8,1,0,1,19,1,0
595,123842,1114.9161425727389,Credit,BankC,13319.362142296995,UK,State3,CityB,49,22,77464.44969994074,169.70498432297504,9,1,1,0,21,1,0
596,19475,4531.273178445875,Credit,BankA,17869.00092718302,UK,State1,CityC,66,25,41174.547376534654,150.33846179161188,1,0,1,0,13,0,0
597,170237,3904.5260140770765,Debit,BankB,7260.770177310883,UK,State1,CityA,47,2,29243.033856503338,59.88777767768109,6,1,1,1,3,1,0
598,117939,182.87297242271973,Debit,BankC,12764.532855627798,UK,State3,CityA,76,26,87973.28870442478,145.8419926480026,1,0,1,0,2,0,0
599,114412,4713.614614063775,Debit,BankB,7307.030318124619,FR,State3,CityB,67,24,75295.28693221968,93.36625812754014,6,1,1,0,8,1,0
600,105824,562.8348104222812,Credit,BankB,16061.663124852272,FR,State1,CityA,30,15,52605.14497905043,130.4140004735416,8,0,1,0,4,1,0
601,141014,3264.7153966864225,Credit,BankA,10024.235002854026,UK,State1,CityB,51,8,54513.33809664532,69.38533926863735,3,0,1,1,23,1,0
602,33660,2757.5198928564387,Credit,BankB,7449.9114221743885,DE,State1,CityC,65,17,35769.41777678531,168.81299222352544,4,1,0,1,2,0,0
603,8406,233.3737724493401,Debit,BankC,8980.928230014546,US,State1,CityB,21,27,20764.07963730202,17.709458870586833,4,0,0,1,0,0,0
604,144243,1475.8734246252066,Credit,BankC,2733.3229065283367,US,State1,CityB,71,29,47948.73116555014,141.37735187222418,1,1,1,1,17,0,0
605,95839,3879.270259395666,Debit,BankB,17456.22591312637,FR,State3,CityA,35,14,31873.148774606845,167.43993567282976,2,1,1,0,12,0,0
606,87259,1534.4061335131491,Debit,BankB,19203.312051423993,DE,State1,CityA,49,18,53738.14365498522,132.82134188114085,9,1,0,1,3,1,0
607,82525,2401.6671657212714,Credit,BankC,10070.869414972914,DE,State1,CityA,31,29,86706.00703439667,46.47843860456936,0,1,1,1,17,1,0
608,112976,3489.755733030838,Debit,BankA,5205.4069534846485,IN,State2,CityB,49,14,29180.349072217577,64.14634815824998,2,1,1,1,8,1,0
609,53566,357.8735036363664,Debit,BankA,13628.467782689835,FR,State3,CityA,23,4,27340.28817089172,107.83200595552259,4,1,1,0,6,1,0
610,147384,4163.030241391843,Credit,BankA,9595.248111281711,DE,State3,CityC,60,21,92168.17759724495,72.5953231617262,8,1,0,0,14,1,0
611,98039,207.9154832961986,Credit,BankB,5793.701535929974,DE,State1,CityB,34,21,79611.16499506586,10.934120124367677,0,1,0,1,12,0,0
612,51665,1311.9446184428323,Debit,BankB,1730.2297263128316,US,State2,CityB,25,22,24245.589249407207,17.728841364464056,5,0,0,0,1,0,0
613,160472,3815.338697470793,Debit,BankC,17904.38458398173,DE,State2,CityB,52,23,26365.638820606706,155.87600189190164,1,1,1,1,10,0,0
614,105347,4559.376639733573,Debit,BankC,16137.952688855905,DE,State1,CityC,41,1,74793.9382519142,25.904364519459207,5,0,0,0,3,1,1
615,148633,3801.7209725658654,Debit,BankC,16751.11509514821,UK,State2,CityC,20,23,49627.53617181489,186.32415257126405,9,0,1,1,21,1,0
616,87101,1135.0045239983306,Debit,BankC,9356.954887696387,US,State1,CityA,34,6,77933.86364355538,94.11992472030286,5,0,0,0,17,0,0
617,83403,4928.619246664979,Debit,BankA,15311.852447115123,US,State3,CityA,53,5,52356.32554403821,154.05546128922975,0,0,0,1,2,1,0
618,29621,2066.6770040562938,Debit,BankB,12043.280013719917,UK,State2,CityB,68,15,97422.93498569341,33.84587325303535,4,1,0,0,1,0,0
619,86205,1882.262290659912,Debit,BankB,8120.730631856368,US,State1,CityA,57,16,75553.3289808521,186.03640981463727,9,1,0,0,11,1,0
620,89233,4326.178845385723,Debit,BankA,17012.09967432142,IN,State1,CityC,34,22,23729.26118765399,16.423677670009397,1,0,0,1,3,0,0
621,140809,331.0542200242685,Credit,BankC,19976.393412843947,IN,State1,CityA,74,27,46440.141990189295,18.006060538615678,0,0,1,1,13,0,0
622,32035,2780.411583334762,Debit,BankC,18086.363838212837,FR,State3,CityA,76,8,65088.49489088234,20.371298240474445,8,0,1,0,15,0,0
623,112257,4828.1296044068,Credit,BankB,15747.64746203981,US,State2,CityB,47,29,31349.891056028588,29.647550583061694,5,1,1,0,20,1,0
624,75224,500.6606781856536,Debit,BankC,15202.651471655161,US,State3,CityC,42,28,20201.624006023656,102.49801233832312,0,1,1,1,3,0,0
625,12974,2704.249847064975,Credit,BankB,13354.728017320242,IN,State3,CityC,39,6,26344.650585737305,159.772524001844,9,1,1,1,11,0,0
626,24648,662.2917604753605,Credit,BankA,17218.732439951964,FR,State2,CityC,54,5,61941.07821569344,64.1400879767029,8,1,0,0,18,0,0
627,169198,4449.890917549139,Debit,BankB,10368.543708668654,FR,State3,CityA,28,6,70580.40727084568,151.69759612178316,8,1,0,0,18,1,0
628,28612,2938.746055479211,Credit,BankA,4452.860693761867,IN,State1,CityC,79,25,27432.270055537,157.07158520601942,6,0,1,1,11,0,0
629,108722,1173.0245730328047,Credit,BankC,15592.944761114923,IN,State2,CityA,29,28,73212.52191244905,182.57269267183383,8,1,1,1,14,1,0
630,42576,1535.2219956533495,Credit,BankB,18470.62110934182,UK,State3,CityB,38,1,69369.93258037406,38.37686482807592,0,0,1,0,2,0,0
631,145655,2583.1597001343157,Credit,BankC,7485.693546679491,FR,State2,CityC,32,14,95191.75856090101,35.75155671652516,2,0,1,0,18,1,0
632,152258,3626.7432763148345,Debit,BankC,15876.682661185576,FR,State3,CityB,29,19,87254.03932498161,33.198060551482406,7,0,0,0,21,1,0
633,25563,2437.476177018961,Credit,BankC,6200.731358565868,UK,State1,CityA,39,19,95459.34909911721,78.26901572028348,2,0,0,1,14,0,0
634,157763,946.3378264900529,Debit,BankB,18909.405193814957,IN,State3,CityC,56,25,97288.6098525413,102.98840619647615,7,1,1,0,19,0,0
635,67127,3540.6590028778623,Credit,BankC,13985.758848261947,UK,State2,CityA,73,15,55264.68287836976,97.7057774529672,2,1,1,1,22,1,0
636,80994,591.8274717543208,Credit,BankB,11816.243756465545,UK,State3,CityC,52,19,59032.85450224086,58.839258965960965,3,1,0,0,6,1,1
637,136973,4047.038401037957,Debit,BankC,15817.533000167923,DE,State1,CityA,59,6,42529.75746312808,128.17612883806493,3,1,0,0,3,1,0
638,106383,1978.006628524404,Credit,BankA,16451.39224059329,FR,State1,CityA,33,25,60674.59220758695,74.27198983310338,4,1,1,1,0,0,0
639,107083,3263.5563992072866,Debit,BankB,17955.028066281593,IN,State1,CityA,50,26,32057.175855936952,79.55576773510877,9,0,0,1,8,0,0
640,9034,1723.5073222044894,Debit,BankA,18121.27112410118,DE,State3,CityB,70,5,73714.47686065584,30.05071193249261,9,1,1,1,6,1,0
641,36417,3345.37096701707,Debit,BankA,2001.1256855173842,DE,State2,CityC,60,26,21994.602773202365,122.52395366730437,3,1,0,0,21,0,0
642,93728,4445.935665056612,Credit,BankB,3335.244552243113,DE,State3,CityA,66,16,38850.22050284398,134.50327129337532,6,1,1,0,4,0,0
643,149021,3507.0243352328403,Credit,BankB,16695.156685556958,IN,State3,CityC,31,27,36645.7358553052,154.01054188770254,3,0,0,1,8,0,0
644,118297,3357.0482090531004,Debit,BankB,18974.981414223388,UK,State3,CityA,35,9,95031.12571376433,181.76175049416364,0,0,1,0,5,1,0
645,166769,3787.0564857045265,Debit,BankC,6845.76511435487,IN,State2,CityC,61,25,31592.14013662793,155.5408465748331,4,1,0,1,23,0,0
646,33489,2501.065050769211,Credit,BankC,1163.4345502215915,FR,State1,CityA,33,15,91262.03606264753,54.79129656851301,7,0,1,0,22,0,0
647,132876,1101.4711495454324,Credit,BankA,7131.398591668762,FR,State1,CityA,57,22,29948.657709453102,54.77448029823026,5,0,0,0,11,1,0
648,78147,4077.6120953750174,Debit,BankB,8274.418583478862,UK,State1,CityB,20,8,72055.83890243698,183.8665671567604,3,0,0,1,12,1,0
649,60538,3242.4134993235884,Credit,BankA,15459.633929744645,IN,State2,CityC,60,25,45590.877453867055,160.12537818888282,3,0,1,1,0,1,0
650,47877,1569.111264501084,Debit,BankC,1904.1086471189437,UK,State3,CityB,79,25,45280.18948375933,158.62682175907193,0,1,1,1,14,0,0
651,153909,1379.3580804354017,Credit,BankA,5040.164485760544,UK,State3,CityA,43,8,99861.68800971721,146.74559542100184,9,1,1,0,15,0,0
652,53391,2499.649649799153,Debit,BankA,17985.40313769815,IN,State3,CityB,32,29,38083.42862343392,60.76837833821845,0,0,0,0,1,0,0
653,13229,1036.5361933828985,Credit,BankB,3941.587779577247,FR,State2,CityB,53,4,36204.805434755406,171.00796505733865,2,0,0,0,8,1,0
654,158359,4391.195378406364,Credit,BankB,15425.705387398513,IN,State3,CityB,44,24,67146.77992783708,37.14808883522395,3,0,1,0,9,1,0
655,148348,3942.8684682532908,Credit,BankA,7864.897896002441,FR,State2,CityB,65,2,79260.19176228583,76.50334576660167,3,0,1,1,19,0,0
656,135362,1541.5817434061307,Credit,BankC,13590.544083506336,US,State1,CityC,71,16,98600.36188187581,75.8301625879216,1,0,1,1,15,0,0
657,93666,247.02724398712635,Debit,BankA,2403.0835627568467,US,State1,CityB,73,3,76113.10193899687,116.4251069245266,8,0,0,0,14,0,0
658,50812,259.3499289949739,Credit,BankC,6444.600956634824,US,State2,CityA,34,9,64949.68530003276,98.05427563915973,7,1,1,1,2,1,0
659,159194,1485.6058190768665,Debit,BankA,9071.00501243768,DE,State1,CityA,31,26,52730.537420647015,97.3635452889754,2,0,1,0,1,1,0
660,112203,737.545646414629,Debit,BankA,17287.03989547799,FR,State2,CityB,19,4,67609.02471781331,115.17876194312241,1,1,0,1,7,0,0
661,168753,4366.6625062953635,Debit,BankB,11706.421295276235,FR,State3,CityB,44,2,68066.79974021533,88.92950643330447,0,1,1,1,15,1,0
662,154792,2103.9198625534173,Credit,BankA,1859.2805684760947,IN,State1,CityB,71,19,37416.9195091459,57.49681395036976,9,1,0,0,22,1,0
663,107632,1740.1389850025494,Debit,BankC,16235.464893196397,FR,State1,CityA,64,23,73696.68492270427,136.1829363757941,8,0,0,0,8,0,0
664,2523,1089.5032969967547,Debit,BankA,2035.9082900781686,IN,State3,CityB,41,25,36353.903253152326,160.22034197929648,4,0,0,1,2,0,0
665,99964,4206.006697454357,Debit,BankA,18752.964715846112,DE,State3,CityC,77,15,59196.38587162873,101.00921698047199,7,1,1,0,16,0,0
666,138702,3962.3370780455507,Debit,BankC,5022.631474767401,IN,State2,CityB,57,7,40789.56101039299,133.40180547575636,3,1,0,1,12,0,0
667,4512,1921.6388046997693,Debit,BankA,10270.59674848404,US,State1,CityC,62,8,45024.081898380085,111.71902354637685,1,0,0,0,15,0,0
668,165698,846.7975581260426,Credit,BankA,2373.338406559872,IN,State3,CityB,52,3,69110.16159968238,21.209323322049467,4,0,1,1,4,0,0
669,156358,4759.941716422538,Credit,BankA,11672.535339657565,IN,State1,CityA,21,23,25158.80917902402,90.38608569718588,7,0,0,0,4,0,0
670,8329,1579.3068338048608,Credit,BankA,10447.345313841151,IN,State1,CityA,43,15,20962.785225938198,11.871974909130083,5,0,0,1,2,0,0
671,11752,3855.4608985013197,Credit,BankC,8794.722162745515,FR,State1,CityB,53,1,30449.60076381149,135.757062851304,7,0,1,0,12,1,0
672,116441,2315.253217665375,Credit,BankC,1675.8854236467553,UK,State1,CityC,21,16,33496.5582459598,106.55067927807427,2,1,0,1,7,0,0
673,76584,3908.2320085622728,Credit,BankC,17699.79119437856,UK,State2,CityA,51,28,35829.837443650715,34.097991684142414,4,0,1,1,7,1,0
674,40103,2408.0514144585986,Debit,BankC,16250.095377444388,UK,State3,CityA,30,22,81914.48561715838,113.01639109497926,1,1,0,0,16,0,0
675,115872,4627.799763643625,Debit,BankA,13027.570386250825,FR,State1,CityA,71,3,55748.63736303029,180.700940575318,2,1,0,1,14,1,0
676,64279,4002.1188659774457,Debit,BankC,11872.369670044678,US,State3,CityB,57,2,57594.890707541774,74.69324530774746,6,1,1,0,3,0,0
677,51003,1301.4525857250526,Credit,BankA,14203.982196026795,UK,State3,CityB,58,15,71546.73302844347,196.65006558426361,0,1,0,0,21,1,0
678,6520,2151.894572247877,Debit,BankB,3735.8103023729773,UK,State2,CityB,78,4,78328.70147302782,192.2821822810118,7,0,1,1,17,0,0
679,58697,502.95802607312424,Debit,BankA,18720.240680013198,DE,State2,CityC,18,27,20280.667964274882,159.2088700667328,4,1,1,0,6,0,0
680,70827,4517.357531135473,Credit,BankA,6408.792538588178,DE,State1,CityB,18,14,88538.02686441356,164.62199578560154,1,1,0,0,9,1,0
681,15106,346.49091682588585,Credit,BankC,13473.315176417043,US,State1,CityC,26,9,99074.78778192867,88.00361843797005,2,0,1,0,0,1,0
682,167167,91.21785881057448,Credit,BankC,12528.35794169619,IN,State2,CityB,28,22,29744.59457907374,86.48280810644712,3,0,0,0,3,1,0
683,163495,2482.17036173666,Credit,BankC,13095.665614596564,IN,State3,CityC,33,28,72086.44669255229,191.33549807072862,1,1,0,0,10,0,0
684,126934,3015.6495011736406,Credit,BankB,17700.090338560134,DE,State3,CityC,46,9,20193.100352078116,79.57728741519199,9,0,1,1,14,1,0
685,71660,1116.079729390714,Debit,BankA,6622.312926361776,DE,State2,CityB,53,14,23922.35889396659,28.405848923878217,4,0,0,0,14,1,0
686,51218,2852.7497182412776,Debit,BankB,15230.015576800488,US,State1,CityC,32,15,42800.08160688443,39.01320675634036,6,0,0,0,22,0,0
687,45863,4477.8104499349065,Credit,BankA,12369.430214844215,US,State1,CityA,76,24,87712.32675357073,144.9758033866552,8,0,0,1,2,0,0
688,98550,3130.5794833266687,Credit,BankA,2445.146288138163,FR,State1,CityA,56,5,72200.072115019,82.76637766703243,0,0,0,0,18,0,0
689,73123,2278.709623868168,Credit,BankB,8868.938936757528,IN,State2,CityB,19,24,55665.67455778615,47.875139545316614,9,1,0,0,19,0,0
690,115029,722.15347766607,Credit,BankB,16921.079892049143,FR,State2,CityA,27,2,55087.877888191426,164.61936444978213,5,0,0,1,23,1,0
691,46995,844.7169571941429,Credit,BankA,6991.600389681132,UK,State3,CityB,66,24,57284.28594825013,102.84796322792553,5,0,0,1,13,0,0
692,2434,2421.778664496082,Debit,BankB,10163.013782944643,US,State2,CityC,28,17,44882.648624080306,117.85182890625902,0,0,1,1,2,0,0
693,115029,2315.612161767744,Debit,BankC,10284.132794919538,IN,State1,CityA,47,11,90217.16141004115,39.25037738352022,1,0,0,0,7,1,0
694,147563,2611.948104720727,Credit,BankA,12742.18746931139,IN,State3,CityC,40,13,65429.53049598379,46.62329826902845,7,1,1,0,9,0,0
695,152549,2539.4570612260404,Credit,BankC,17796.339336013483,FR,State1,CityB,39,12,58715.99708206823,33.91264702502309,5,0,1,1,8,1,0
696,46381,1706.4010673683424,Credit,BankB,4297.244776917973,DE,State1,CityB,68,3,57206.128252568305,107.76313185454191,0,1,1,1,23,1,0
697,143944,3479.3211916347377,Credit,BankC,10587.720770162387,DE,State3,CityC,59,23,94866.1173518354,157.37483222817832,9,0,0,1,14,1,0
698,76252,1061.0634624827787,Debit,BankB,9061.07792646463,US,State1,CityB,53,20,77892.95425757454,149.13419633748012,9,1,1,0,23,1,1
699,159179,4261.645653685604,Credit,BankC,6622.481711911331,DE,State3,CityA,46,13,31585.16437732685,59.633855899220265,5,0,0,1,8,0,0
700,141624,971.9886364943573,Credit,BankB,18472.555362121675,UK,State1,CityB,62,15,54957.61359546121,171.7945357020711,9,0,1,0,3,0,0
701,13465,2079.442838997064,Credit,BankA,1155.2507557465653,IN,State1,CityA,49,11,43069.776833161864,30.075561146678552,6,1,1,1,11,1,0
702,5920,1053.725121026208,Debit,BankA,3319.991059977165,DE,State3,CityB,50,16,98949.49261841302,31.669494315791134,1,0,0,0,18,1,0
703,172640,3092.267840562884,Debit,BankA,14933.544548406082,US,State1,CityA,56,7,53231.65650505447,171.36781369479482,3,1,1,1,23,0,0
704,136540,2388.193926486777,Credit,BankA,6005.390489051356,UK,State1,CityB,26,1,25429.608242382586,56.439716623420416,6,0,1,1,0,1,0
705,79613,1871.576180735791,Credit,BankB,14740.405960752625,FR,State3,CityB,18,23,52896.96011702435,144.54201048161804,5,1,0,1,13,0,0
706,27217,2375.672661639093,Debit,BankC,16812.818603595693,FR,State3,CityC,35,19,45708.02244847482,11.725122465118432,7,1,0,1,9,0,0
707,40464,2106.2080568153383,Credit,BankA,5837.704319856073,UK,State3,CityC,67,18,67966.61176625983,27.784206837639083,5,0,0,0,0,1,0
708,43307,4275.829063816008,Debit,BankB,4646.9414693974595,US,State2,CityA,65,9,38086.25401832239,125.7648546572338,1,1,0,1,3,0,0
709,68275,621.3412516514313,Credit,BankB,3760.7120209419977,FR,State1,CityC,39,18,22877.891975950533,44.65903142680186,0,0,1,1,9,1,0
710,127211,3965.909174631368,Debit,BankA,4801.683606766479,IN,State3,CityC,65,3,27670.43001271131,15.360600399424822,4,1,0,1,2,1,0
711,57554,3276.6513661589433,Debit,BankA,6076.52239322664,IN,State1,CityA,54,3,42651.80716274923,98.71988376983138,9,0,0,0,15,0,0
712,10662,1741.6084035178712,Credit,BankB,17506.246514269667,US,State3,CityC,31,4,47865.81052264861,72.79889486291856,9,1,1,1,17,1,0
713,120526,4595.511114756604,Credit,BankC,15630.083851796218,US,State1,CityA,39,16,86756.04320357862,162.42881633579736,8,1,1,1,11,0,0
714,148473,884.7363337717599,Debit,BankB,1035.0420214465905,IN,State1,CityA,50,11,41605.574721150784,165.5775083096278,1,0,1,1,20,0,0
715,134562,1551.4483358997481,Credit,BankA,17608.26369986386,US,State3,CityA,23,23,22519.44427808369,126.74039302974776,6,1,0,0,18,0,0
716,117572,1874.2115842815776,Credit,BankA,2497.4336943375756,UK,State3,CityA,44,23,82458.67865622834,65.67641180582598,8,0,0,0,8,1,0
717,103218,3238.9849274908315,Credit,BankA,13450.046733390582,US,State2,CityB,23,15,89513.405607117,97.7090637398656,3,0,1,0,23,0,0
718,109946,4732.057260996818,Credit,BankC,3878.020596119701,IN,State3,CityB,72,9,59384.49899204222,143.4286451498758,3,0,1,0,19,1,0
719,130593,2967.243379161127,Debit,BankC,2183.2403997081683,DE,State3,CityA,61,26,42794.178460517665,23.168625099507324,9,0,0,0,4,0,0
720,157304,4281.531865072999,Debit,BankC,15435.643252902377,US,State3,CityC,67,8,81771.19040947327,73.17444678234376,4,0,0,0,4,0,0
721,115277,4524.8673988987675,Debit,BankB,9876.859163261017,FR,State2,CityA,71,22,20711.87253455924,166.25024317274264,5,0,0,1,7,1,0
722,172666,2332.3238985471794,Credit,BankB,12382.187752912023,UK,State1,CityA,58,6,93922.25832863156,87.14542302693339,6,0,1,0,6,1,0
723,94152,2362.175909528437,Credit,BankC,9081.70735715172,UK,State2,CityC,33,21,89242.5315901849,128.68692214993854,8,0,1,1,18,0,0
724,128787,1249.9962364047242,Credit,BankC,2276.2653876490003,UK,State1,CityA,64,18,63586.65679638686,28.303530135701372,5,0,1,1,21,1,0
725,90319,3007.936555891689,Credit,BankA,15052.745159452517,FR,State3,CityB,74,6,42206.49503278309,157.6387352849699,2,0,0,1,21,1,0
726,149689,600.1479130433349,Debit,BankA,16586.671302207706,FR,State3,CityA,19,6,22627.590619919814,29.088443088075962,1,0,0,0,17,1,0
727,156624,3171.647314051099,Credit,BankB,1786.9903186853048,UK,State3,CityB,54,12,99985.90001574898,173.68979835552383,5,1,1,0,14,1,0
728,26640,4464.486619186571,Debit,BankC,8138.626742694848,UK,State2,CityC,46,5,80965.89784309472,30.254198529040746,8,0,1,1,0,1,0
729,148769,3803.9308331980233,Credit,BankC,11589.014204333042,UK,State2,CityC,40,14,47096.79006465267,179.26962500223857,2,0,0,1,6,1,0
730,12541,3245.9453948085034,Debit,BankB,12498.485032571429,US,State3,CityC,38,6,21541.757731102767,79.11627610315821,3,0,1,1,18,0,0
731,17354,4192.021583445595,Credit,BankC,11984.905881684677,FR,State2,CityB,30,21,71143.33827686169,128.66083903711865,2,1,0,0,4,1,0
732,168546,3649.078527375988,Debit,BankA,14165.87242414046,IN,State3,CityA,68,27,98952.32046013564,170.84460481130697,6,0,0,1,7,1,1
733,104893,2648.3147486192415,Credit,BankC,19369.507845970937,US,State2,CityC,18,28,76565.81669061337,11.94586998820765,3,0,0,1,4,1,0
734,49057,2605.326638437494,Debit,BankB,8421.14390144551,IN,State3,CityC,46,20,26697.15268558442,60.48170066719788,5,0,0,1,4,0,0
735,97251,535.0246242915358,Credit,BankB,11575.847772156198,US,State2,CityC,65,19,52182.2697738845,182.58428104557987,5,1,1,0,4,1,0
736,42439,2172.079390682513,Credit,BankC,14282.493959815982,US,State1,CityA,24,14,28734.677018204646,83.75345151111428,8,0,0,0,10,0,0
737,9362,2612.2520740059495,Credit,BankB,12256.052619478294,IN,State3,CityA,48,1,92972.8439680758,144.21142590154867,4,1,1,0,6,1,0
738,13171,2349.5904203073665,Credit,BankA,8348.269570174452,UK,State2,CityB,62,27,46433.157676206465,36.60229066916546,6,0,1,0,1,0,0
739,68721,3880.0716307597054,Debit,BankA,12857.506471046701,IN,State2,CityB,73,20,78670.1223472537,138.89060426813995,0,0,0,0,16,0,0
740,114045,804.8185513966496,Debit,BankA,13352.119078363066,DE,State3,CityA,39,29,26775.22864072853,23.90058914994822,7,1,1,1,10,0,0
741,25975,3974.4966040832874,Debit,BankC,12114.4010312004,FR,State2,CityA,33,25,30273.175663635164,146.29177655528673,1,1,1,1,19,0,1
742,61945,3708.316417486484,Credit,BankB,4897.102554295046,DE,State1,CityC,45,23,74359.01296405477,71.52294133348795,3,1,1,1,4,0,0
743,53596,4504.11262769657,Credit,BankA,10613.645804896207,US,State1,CityC,61,7,87478.39586897354,98.51105463112061,9,0,1,0,6,1,0
744,81065,1867.2812288214873,Credit,BankB,17802.77938545331,IN,State2,CityB,56,7,36115.99650650231,41.589434383740596,6,1,1,1,0,1,0
745,39218,882.7251797241848,Credit,BankB,17503.435682612628,UK,State3,CityC,42,14,53466.97967976508,129.29131336950002,5,1,0,0,8,1,1
746,16582,3793.1453485504785,Debit,BankB,15264.970574924211,UK,State2,CityA,31,20,69553.36277625014,74.13784946838499,3,0,1,0,10,0,0
747,101552,2942.158374596724,Debit,BankA,14246.714774307276,DE,State2,CityA,67,16,83702.10714082181,82.84125114937773,7,0,0,1,11,0,0
748,1147,3562.4646163712864,Debit,BankB,3912.303617448567,DE,State1,CityB,38,12,70255.72883034249,133.9166557412859,6,0,1,1,9,1,0
749,105054,4983.702386941117,Debit,BankA,9729.828625584536,US,State2,CityA,36,23,27634.073651406135,43.98371563228462,5,1,0,1,19,1,0
750,97565,972.7068027110257,Debit,BankA,3108.0748852023885,FR,State3,CityB,77,11,63425.54626672672,171.8816897787263,4,0,1,0,21,1,0
